entity_id,resolution_days,owner_team,status,sla_target
7681,6,Business Analysts,open,7
4866,2,Data Ops,open,7
9603,9,Data Stewards,open,3
8231,6,Business Analysts,open,3
8054,7,Platform Team,closed,5
2213,2,Platform Team,closed,3
5868,7,Data Ops,open,14
2204,8,Platform Team,closed,3
7701,3,Business Analysts,closed,14
5461,0,Business Analysts,open,14
5257,2,Data Ops,closed,14
5941,3,Data Ops,open,3
4929,2,Platform Team,closed,3
3310,0,Platform Team,closed,7
22,7,Business Analysts,closed,3
356,8,Data Ops,open,5
7265,3,Business Analysts,closed,3
8013,8,Data Ops,closed,7
2445,13,Data Ops,closed,3
133,1,Data Stewards,closed,3
9892,0,Platform Team,closed,3
6965,11,Business Analysts,open,5
8577,0,Data Stewards,closed,7
161,11,Data Ops,closed,7
7347,2,Platform Team,closed,7
7544,0,Data Ops,closed,3
8596,10,Platform Team,open,14
9352,3,Data Ops,closed,7
7976,6,Business Analysts,open,14
1385,8,Data Stewards,closed,7
4889,8,Data Stewards,closed,14
1436,10,Data Ops,closed,7
8490,1,Business Analysts,open,14
5064,4,Business Analysts,closed,7
2405,2,Data Stewards,open,3
5774,3,Platform Team,open,7
587,6,Business Analysts,closed,5
9335,12,Platform Team,closed,7
6128,11,Data Stewards,open,3
4948,15,Platform Team,open,7
5437,2,Business Analysts,open,5
9477,4,Data Ops,open,5
9629,3,Data Ops,closed,7
6906,10,Platform Team,open,14
9449,5,Platform Team,open,3
7939,1,Platform Team,open,14
3887,3,Data Ops,closed,3
9772,5,Platform Team,open,14
9376,6,Data Stewards,closed,5
4613,8,Data Ops,open,14
6262,10,Data Ops,open,5
8186,4,Data Ops,closed,7
2674,1,Data Ops,closed,3
2897,2,Data Ops,open,14
9990,7,Business Analysts,open,7
1012,3,Data Ops,open,3
4063,2,Data Stewards,closed,7
9452,2,Data Stewards,open,5
3725,4,Data Stewards,open,5
4850,4,Data Ops,closed,3
7985,3,Business Analysts,closed,7
6424,8,Data Ops,open,14
2265,11,Business Analysts,open,5
4032,0,Platform Team,open,5
4797,9,Business Analysts,open,14
6916,4,Platform Team,open,3
743,7,Data Ops,closed,7
7770,3,Data Stewards,open,14
8908,2,Platform Team,open,5
3849,4,Data Stewards,closed,14
3248,9,Data Ops,closed,7
9156,0,Data Ops,closed,3
507,6,Data Ops,open,3
6721,4,Data Stewards,open,7
3067,7,Business Analysts,closed,5
5173,6,Platform Team,open,7
52,9,Data Stewards,closed,3
8946,6,Business Analysts,open,3
2111,2,Platform Team,closed,5
5728,3,Data Ops,open,7
5705,4,Data Ops,open,14
9752,7,Data Stewards,open,7
3268,9,Platform Team,closed,7
2295,0,Business Analysts,open,3
8896,13,Data Stewards,open,5
9690,2,Business Analysts,open,5
302,1,Data Stewards,open,5
4544,12,Business Analysts,closed,3
7171,7,Data Ops,closed,3
8678,5,Platform Team,open,3
2215,4,Data Ops,closed,14
9175,2,Data Ops,closed,5
9151,6,Platform Team,open,14
9635,6,Data Ops,open,7
5833,4,Data Ops,closed,14
3014,9,Data Ops,open,14
3103,8,Data Ops,closed,7
9632,8,Data Stewards,open,7
8900,5,Data Stewards,closed,14
444,0,Business Analysts,closed,5
3199,4,Data Ops,closed,3
3359,4,Business Analysts,open,14
7747,5,Platform Team,closed,7
9273,5,Business Analysts,closed,14
1643,6,Platform Team,closed,14
8394,4,Data Ops,closed,5
5138,7,Data Stewards,closed,7
4210,0,Data Ops,open,7
4097,5,Platform Team,open,5
4055,8,Data Ops,open,14
8162,0,Data Stewards,closed,5
8335,2,Data Stewards,open,5
1028,8,Business Analysts,closed,14
3271,7,Platform Team,closed,7
6933,3,Business Analysts,closed,7
3329,0,Data Stewards,open,14
3297,6,Data Stewards,open,7
9399,8,Business Analysts,open,14
1554,6,Platform Team,open,5
768,11,Business Analysts,closed,5
6526,11,Business Analysts,closed,3
140,9,Platform Team,closed,3
5991,10,Platform Team,open,5
7254,12,Platform Team,open,14
9848,1,Business Analysts,closed,14
4101,3,Business Analysts,closed,3
7893,0,Platform Team,open,3
6958,6,Data Stewards,closed,5
6208,2,Business Analysts,closed,14
9282,2,Data Stewards,open,14
1649,8,Data Stewards,closed,5
7456,9,Data Ops,closed,14
9668,14,Platform Team,closed,14
911,10,Data Stewards,closed,3
3652,10,Business Analysts,closed,7
6022,11,Data Stewards,open,3
5093,9,Platform Team,open,3
9409,12,Data Stewards,closed,3
5658,2,Data Ops,open,3
8659,2,Data Stewards,open,14
8294,0,Data Ops,open,5
3969,3,Data Ops,closed,3
9033,2,Data Stewards,closed,7
4477,6,Data Stewards,open,7
7577,3,Platform Team,open,3
4252,6,Data Ops,closed,7
487,7,Data Ops,closed,7
5637,0,Data Stewards,open,14
71,1,Data Stewards,open,14
4058,4,Data Stewards,open,7
5603,4,Data Stewards,closed,7
8661,3,Platform Team,open,3
3791,0,Platform Team,closed,14
8646,2,Business Analysts,open,14
3989,6,Business Analysts,open,7
8833,8,Business Analysts,open,5
3663,5,Business Analysts,open,3
9814,1,Data Ops,closed,14
6407,4,Data Ops,closed,7
7040,11,Data Ops,open,5
3891,9,Data Ops,open,7
5227,0,Data Ops,open,14
3924,2,Data Stewards,open,5
7685,5,Data Stewards,closed,3
9730,4,Business Analysts,closed,5
7829,5,Platform Team,closed,14
9671,2,Data Ops,closed,3
8872,11,Data Ops,closed,7
3246,11,Data Ops,open,5
4100,0,Data Stewards,open,14
7127,2,Data Stewards,open,7
9676,0,Data Stewards,closed,14
197,7,Data Ops,closed,7
3370,6,Platform Team,closed,14
2792,9,Business Analysts,open,7
3025,5,Data Ops,open,14
6385,9,Platform Team,open,7
2639,1,Business Analysts,closed,5
9002,5,Platform Team,open,5
5239,3,Data Stewards,open,7
541,0,Data Stewards,open,5
6810,1,Data Ops,open,5
567,2,Business Analysts,open,3
7795,9,Data Ops,closed,14
7750,8,Platform Team,closed,5
4933,6,Data Stewards,open,5
9573,4,Data Stewards,open,14
5553,0,Data Stewards,closed,5
6781,2,Data Ops,open,14
4630,8,Data Stewards,closed,7
7182,6,Business Analysts,closed,5
9932,1,Data Stewards,open,5
1598,4,Platform Team,closed,14
8083,5,Data Stewards,closed,14
1115,6,Data Ops,open,3
7333,7,Business Analysts,closed,14
3858,0,Platform Team,closed,5
208,0,Data Stewards,open,5
3386,8,Platform Team,closed,14
7071,2,Data Stewards,closed,3
8902,8,Business Analysts,open,3
9154,1,Data Ops,open,7
2951,0,Data Ops,closed,14
5923,5,Platform Team,open,14
9251,0,Data Ops,closed,14
1415,8,Data Stewards,closed,7
8112,9,Data Ops,open,5
6988,10,Data Ops,closed,3
9484,4,Data Ops,closed,5
1999,6,Business Analysts,closed,5
5353,12,Data Stewards,closed,5
4494,5,Platform Team,closed,5
4880,5,Platform Team,closed,14
7091,9,Data Ops,open,5
194,6,Data Stewards,open,3
7258,5,Platform Team,closed,14
9054,8,Business Analysts,closed,14
2119,0,Data Stewards,open,14
9834,6,Platform Team,open,14
943,3,Data Stewards,closed,5
8932,2,Business Analysts,closed,3
2762,7,Data Ops,closed,14
5717,7,Business Analysts,closed,5
9080,1,Data Stewards,closed,5
748,2,Business Analysts,closed,7
220,2,Platform Team,open,7
6317,0,Data Stewards,closed,7
5200,5,Data Ops,closed,5
4531,0,Data Ops,closed,3
9883,1,Data Ops,open,7
5914,2,Data Ops,open,5
4663,4,Platform Team,closed,3
8845,1,Data Ops,open,3
2497,1,Business Analysts,closed,5
8063,0,Business Analysts,closed,5
4747,11,Data Stewards,closed,7
4264,3,Platform Team,open,7
1539,5,Platform Team,open,7
2486,8,Data Stewards,open,3
5761,0,Business Analysts,closed,14
4186,8,Data Stewards,closed,3
324,7,Platform Team,open,3
6121,5,Data Ops,open,14
3817,8,Business Analysts,open,5
3536,12,Data Stewards,closed,7
9549,2,Data Ops,closed,5
122,5,Business Analysts,closed,7
8241,0,Data Ops,closed,3
4184,11,Data Ops,open,3
3951,2,Platform Team,open,5
2259,1,Data Stewards,open,14
227,4,Platform Team,open,7
665,7,Business Analysts,closed,3
3553,6,Data Stewards,open,7
9351,3,Business Analysts,closed,14
357,0,Data Ops,closed,7
2673,10,Data Stewards,closed,7
8355,9,Platform Team,open,3
3789,1,Data Stewards,open,5
6382,9,Platform Team,closed,5
6470,0,Business Analysts,open,14
9779,8,Business Analysts,open,5
6400,4,Platform Team,open,5
9497,10,Data Stewards,open,3
1063,0,Platform Team,open,3
1979,11,Data Stewards,open,7
4602,2,Platform Team,closed,5
9160,3,Platform Team,closed,7
4990,3,Business Analysts,open,14
5036,4,Business Analysts,open,7
3446,4,Platform Team,closed,3
7525,3,Data Stewards,open,14
9385,5,Platform Team,open,7
9370,10,Data Stewards,open,14
5384,3,Data Ops,closed,14
7504,5,Data Stewards,open,7
6119,1,Business Analysts,closed,3
1998,5,Data Stewards,open,7
5358,13,Business Analysts,closed,14
6707,4,Business Analysts,closed,14
8290,5,Data Stewards,open,7
4423,3,Data Ops,open,5
2415,3,Platform Team,open,3
5721,6,Platform Team,closed,7
4922,6,Platform Team,open,5
1528,0,Data Stewards,closed,7
9264,3,Data Ops,closed,5
2318,8,Data Stewards,closed,5
7707,5,Business Analysts,open,7
5497,3,Platform Team,open,5
9308,3,Platform Team,open,14
8429,5,Business Analysts,closed,14
2114,2,Data Ops,open,5
993,5,Data Ops,closed,3
1840,8,Data Stewards,closed,14
74,4,Data Stewards,closed,14
8426,6,Platform Team,closed,3
7364,10,Data Ops,open,7
1877,9,Data Stewards,open,7
6260,4,Data Stewards,closed,3
6214,1,Platform Team,open,7
5873,0,Business Analysts,open,5
330,2,Platform Team,closed,7
5440,2,Business Analysts,open,5
6230,1,Platform Team,closed,7
8650,13,Business Analysts,open,5
5927,4,Data Stewards,closed,14
1447,0,Platform Team,closed,14
4022,5,Data Stewards,open,5
8879,5,Data Ops,closed,7
1635,1,Platform Team,open,5
765,3,Data Stewards,open,7
7368,9,Data Ops,closed,14
5964,3,Data Stewards,closed,14
7131,4,Platform Team,closed,7
3423,5,Data Stewards,closed,7
5542,3,Data Stewards,open,5
6890,2,Data Stewards,open,3
3123,1,Business Analysts,closed,7
8399,5,Data Ops,open,5
2321,0,Data Ops,open,3
9134,0,Platform Team,closed,3
3290,0,Business Analysts,open,7
2188,6,Data Ops,closed,3
3334,5,Business Analysts,closed,7
3647,0,Data Stewards,open,7
8253,0,Business Analysts,open,14
5520,2,Platform Team,closed,7
8557,2,Platform Team,open,3
8953,7,Data Stewards,open,7
5767,7,Business Analysts,open,7
7001,8,Platform Team,open,5
3684,4,Data Stewards,open,5
8619,10,Platform Team,closed,5
2323,6,Data Stewards,open,5
3908,6,Platform Team,open,5
7004,3,Platform Team,open,3
620,9,Data Ops,closed,14
9309,1,Data Stewards,open,5
4928,2,Business Analysts,closed,7
8316,5,Platform Team,closed,5
3697,4,Business Analysts,open,14
3491,5,Data Ops,closed,5
4153,0,Business Analysts,open,3
405,12,Platform Team,closed,7
1410,6,Data Ops,closed,14
2025,6,Business Analysts,closed,7
7211,0,Data Ops,open,3
8474,11,Data Stewards,open,5
7510,11,Platform Team,open,5
5544,3,Business Analysts,closed,3
4660,0,Data Ops,closed,7
238,12,Data Stewards,closed,5
4209,9,Data Ops,closed,14
9081,1,Data Stewards,open,5
8585,2,Data Ops,closed,14
7812,8,Data Ops,closed,7
8704,5,Business Analysts,open,5
3045,0,Data Ops,closed,3
2884,5,Business Analysts,closed,14
3042,2,Business Analysts,open,3
6292,5,Business Analysts,open,7
6980,0,Data Stewards,closed,3
2218,5,Data Stewards,closed,14
